,logFC,AveExpr,t,P.Value,adj.P.Val,B
cg26534477,0.341684932179768,0.327137546565889,36.5424453944644,2.0552540232543e-162,1.05443457147463e-160,360.59691802086
cg23970645,0.289344427190088,0.645276111460607,36.5411717536105,2.08775161019362e-162,1.07086439098394e-160,360.581228278318
cg27172287,0.338142306965373,0.532237732375001,36.538778521886,2.150213531804e-162,1.10240290436863e-160,360.551746022113
cg26416887,0.248625612951716,0.166920948851468,36.5381710645129,2.16636320549077e-162,1.11055691300013e-160,360.544262645441
cg19103429,0.272526702644954,0.227645972812712,36.5378523584408,2.17488471782501e-162,1.11467276306533e-160,360.540336431721
cg20238171,0.213216296939116,0.297898142647265,36.535094146273,2.25004890325473e-162,1.15280418573696e-160,360.50635691097
cg24809529,0.404575521095281,0.432133339276234,36.5348665221778,2.25636681153193e-162,1.1559102502016e-160,360.503552681073
cg06208382,0.227562398044838,0.278222575728751,36.5336625750503,2.29007989400812e-162,1.17304824893429e-160,360.488720480834
cg01987202,0.321809988945825,0.314481894240988,36.5321243716416,2.33388732296427e-162,1.19535241219963e-160,360.469770129604
cg00122406,0.280570560501359,0.249778429758533,36.531486550225,2.3522972783877e-162,1.20464511657991e-160,360.461912223757
cg05376219,0.266141272524301,0.668924443046538,36.5310216987134,2.36580615223044e-162,1.21142608759067e-160,360.456185264238
cg11576590,0.432370983589948,0.54398216375384,36.5307802951681,2.37285208856613e-162,1.21489651015957e-160,360.453211168927
cg01352090,0.293557136912364,0.243252534133603,36.5300156034003,2.39531035386286e-162,1.22611761006484e-160,360.443790112432
cg22313574,0.322532217266468,0.257758825012545,36.5290096789736,2.42517767105806e-162,1.24126573846519e-160,360.431396954392
cg13355704,0.264700167549704,0.182332652325349,36.5288725406064,2.42927826786641e-162,1.2432238888485e-160,360.429707378013
cg24234270,0.279821758411135,0.250828780086218,36.527672803785,2.46544895961186e-162,1.26159214897452e-160,360.414926254692
cg15546227,0.265412338000766,0.474289505137479,36.5272584988321,2.47806457061391e-162,1.26790427362657e-160,360.409821854533
cg17333291,-0.285279017058517,0.715290253120762,-36.5272333751052,2.47883166379712e-162,1.26815335004523e-160,360.409512319716
cg20883723,0.371180046046498,0.445458288877198,36.5272003117808,2.47984153583366e-162,1.26852656010463e-160,360.409104965634
cg08324090,0.43240268923797,0.586967371274737,36.5254798943845,2.53296127717367e-162,1.29525986521368e-160,360.387908532417
cg18223939,0.284114925054483,0.55766622891581,36.5250918324235,2.54509963732741e-162,1.30131988496745e-160,360.38312736301
cg01809281,0.290076424757516,0.458386485648716,36.5234312662105,2.59770217467377e-162,1.32791565025158e-160,360.362667946913
cg14387452,0.247642512184291,0.723249970049066,36.5224808770669,2.62829620634495e-162,1.34340318961748e-160,360.350958306026
cg06620353,0.229390193472545,0.80967918739136,36.5197298519581,2.71890230510037e-162,1.38940084103182e-160,360.317062664861
cg18234988,0.244808484510908,0.297339110719647,36.5188874718049,2.74726662732425e-162,1.4034199247293e-160,360.30668345234
cg11143485,0.218631613949226,0.210876614398513,36.517601774196,2.79113010811339e-162,1.42566627997994e-160,360.290841844889
cg13761998,0.293290120199426,0.317863532244459,36.517129752696,2.8074091176058e-162,1.4336576495351e-160,360.285025828717
cg02600394,-0.422940931408549,0.557111630672153,-36.5148166234521,2.88856815129703e-162,1.47443741624413e-160,360.256524235832
cg22986178,0.288355474623461,0.219692576840449,36.5135458504033,2.93414979304481e-162,1.49736620382642e-160,360.240865951041
cg00100420,0.291634016002578,0.214336466947536,36.5123668930378,2.97708151120363e-162,1.5191039370572e-160,360.226338846944
cg13751692,0.217887718108898,0.560092728431174,36.5099924497074,3.06546426909443e-162,1.56402627982023e-160,360.197080508703
cg15582789,0.273279045604244,0.223385754029311,36.5099295462839,3.06784105657911e-162,1.56506245300754e-160,360.196305392418
cg00470183,0.414169526375359,0.356376319612957,36.5094663794556,3.08539855450172e-162,1.57366456113174e-160,360.190598087861
cg04970434,0.214028842598578,0.693880488008091,36.5094434594507,3.08627000108742e-162,1.57393160595357e-160,360.190315658886
cg20709530,0.290684065183736,0.297712768433354,36.5087797944312,3.11161046221092e-162,1.58613957690256e-160,360.182137702237
cg09129050,0.435773751013199,0.567601494404331,36.5073390755256,3.16733978892032e-162,1.61436565226581e-160,360.164384397137
cg11163571,0.217421894565475,0.218415861935846,36.5058436045534,3.22624377150417e-162,1.64420328131153e-160,360.145956166103
cg06892898,0.301176937934324,0.247128129650714,36.5048367484952,3.26651832998188e-162,1.66397885381141e-160,360.133548848341
cg20655792,0.256813796136306,0.395915074506465,36.5034101380757,3.32444617791182e-162,1.69329691155549e-160,360.115968777047
cg16465939,0.203442035427129,0.241206370007401,36.5031137120699,3.33661102195711e-162,1.69930174101481e-160,360.112315901414
cg02162324,0.320228730750165,0.326845615250086,36.5030564311738,3.33896686799481e-162,1.70031015906005e-160,360.111610024344
cg18418928,-0.445536298784991,0.689471869200589,-36.5028197225312,3.3487198753533e-162,1.7050848005438e-160,360.108693040954
cg08081407,0.221724926040662,0.16221018917377,36.4998558530937,3.47327956749727e-162,1.76810954112606e-160,360.072168470226
cg07836225,0.266544467192732,0.691791147928043,36.4995266822809,3.4873962804095e-162,1.77509608421658e-160,360.068111948917
cg05049335,0.217785631805072,0.191561662407009,36.499369301083,3.49416595383483e-162,1.77834180912309e-160,360.066172464778
cg15321108,-0.213149082141968,0.149270256585605,-36.4992007040984,3.50143265930701e-162,1.78183973793885e-160,360.064094760082
cg09599862,0.454695014163585,0.325186529553786,36.498666127425,3.52457361882397e-162,1.79341420103212e-160,360.057506884527
cg21545720,-0.415174054093964,0.599756408182031,-36.4982752796806,3.54158958559683e-162,1.80186982207584e-160,360.052690237871
cg09136878,0.410556032969757,0.416581350659993,36.4972813426601,3.5852329547202e-162,1.82386935693953e-160,360.040441291543
cg08515285,0.21952861297517,0.291474386123562,36.4957658195804,3.65281717129615e-162,1.85783283228918e-160,360.021764284267
cg10225149,0.469933683767079,0.501408910440979,36.4950853831856,3.6835742808925e-162,1.87305488212256e-160,360.013378638196
cg23847017,0.36292890919853,0.288781924507844,36.4925247414271,3.80166142076869e-162,1.93223221165025e-160,359.981821028228
cg10126923,0.329538443433406,0.380202139777736,36.4924150592209,3.80680330940385e-162,1.93462830253814e-160,359.980469277421
cg00262446,0.212834979660568,0.150974356849408,36.4919410590816,3.82910452674464e-162,1.9457432956415e-160,359.974627566502
cg06173513,0.234706834336624,0.743140392643131,36.4907858744448,3.88400389291663e-162,1.97341854392118e-160,359.960390642826
cg25417766,0.310485399017422,0.350229778475438,36.4903885103713,3.90306986095218e-162,1.9828830763501e-160,359.955493346731
cg06784563,-0.347291855747419,0.518484507748287,-36.4893260629899,3.95450851857146e-162,2.0087899884958e-160,359.942399175218
cg16337430,0.202445301160219,0.147219120101261,36.4891471969913,3.96323483840886e-162,2.01299673590324e-160,359.940194722472
cg07870237,0.328704990483718,0.321857084538158,36.4884827166293,3.99582188884589e-162,2.02932046365921e-160,359.932005233773
cg21058822,0.412480911754883,0.53891061503407,36.4870714116496,4.06592655600718e-162,2.06469210779474e-160,359.914611230918
cg08380556,0.22888443270523,0.188663024506268,36.4795610464902,4.46022903308374e-162,2.26288854755084e-160,359.822044054829
cg03618302,0.271219338292634,0.68869018964154,36.4785559951937,4.51582068283805e-162,2.29057916526023e-160,359.809656069045
cg07073072,-0.225129212991822,0.623867257793869,-36.4785076661123,4.51851127736999e-162,2.29168701152324e-160,359.809060375284
cg13335886,0.22346768859503,0.63631808812902,36.478380719308,4.52558635077387e-162,2.29501806900548e-160,359.807495655317
cg04573706,-0.241730897273493,0.756844178952156,-36.4783588154031,4.52680823295831e-162,2.29538043867162e-160,359.807225672152
cg25913761,-0.394452816009282,0.610248442191601,-36.4781677102706,4.53748281105691e-162,2.300535309627e-160,359.804870146142
cg19381811,0.275102813808416,0.249825991621899,36.4776734464936,4.56520792160266e-162,2.31433279524133e-160,359.79877792492
cg01725872,0.234786622909038,0.731557707510175,36.4710149718074,4.9556598648171e-162,2.51142828496426e-160,359.716703944343
cg22190361,0.267548649482465,0.166660924397048,36.4705810338356,4.98223618145961e-162,2.52461385038632e-160,359.711354949947
cg01649611,0.205224959244443,0.155635676425083,36.4692594059598,5.06406056037416e-162,2.56550150344079e-160,359.695063599733
cg17772430,0.235639669711733,0.369364731255534,36.4683698384422,5.11989116343832e-162,2.59349542831523e-160,359.684098032802
cg10270293,0.252921050280534,0.824585469832222,36.4667565849355,5.22271757595996e-162,2.64499018960803e-160,359.664211473919
cg10604550,0.204633231360397,0.689922166760704,36.4646127313682,5.36256872193684e-162,2.71520848919705e-160,359.637783770811
cg19344545,-0.45842807875045,0.54213124880429,-36.464576566514,5.36495974735094e-162,2.71611517575045e-160,359.63733795523
cg03919657,0.368794978107367,0.450416485778243,36.4640414211451,5.40046562935464e-162,2.73378482367241e-160,359.630741032426
cg11010552,0.285794379867332,0.553136426210315,36.4635087856256,5.43603848672938e-162,2.75117664590175e-160,359.624175018139
cg24201941,-0.231570178840198,0.656637367543827,-36.4634637457252,5.43905727467884e-162,2.75239657879461e-160,359.623619791571
cg15685223,-0.31041539130348,0.696428726170404,-36.4611116802397,5.59905752263384e-162,2.83272992652158e-160,359.594624540759
cg06902558,0.200959412417868,0.808058770538748,36.4602903914383,5.65602853412347e-162,2.86123331658069e-160,359.584499902675
cg26522239,0.297806247205653,0.237131253431261,36.4598279269191,5.68836360987454e-162,2.87726906694082e-160,359.57879872584
cg12080687,0.209079333806992,0.252265943628216,36.4597931233722,5.69080451212084e-162,2.87818195162376e-160,359.578369673217
cg17554464,0.456793140138255,0.495954894123549,36.4562599072451,5.94413591139624e-162,3.00529905634033e-160,359.534812050437
cg27521109,-0.217539621426796,0.682582264833857,-36.4562236973617,5.94678974083317e-162,3.0063048699544e-160,359.534365646512
cg24420366,0.470050826308859,0.523465791474943,36.4558141942676,5.97688495739432e-162,3.02118146534235e-160,359.529317186419
cg01899253,0.283368993753457,0.227995673257524,36.4555249754441,5.99823202886223e-162,3.03163323967248e-160,359.525751610826
cg02096793,0.213141151612589,0.209341821426405,36.4543664851186,6.08450717125545e-162,3.07489503312414e-160,359.511469305689
cg21994818,0.417997088197229,0.494711611947788,36.4531574967413,6.17586750455599e-162,3.12071675233289e-160,359.496564284234
cg09122442,0.202962762890473,0.417201444161055,36.452990556171,6.188590205764e-162,3.12679643145565e-160,359.494506143652
cg26266876,0.41253086355659,0.313594204033234,36.451203157586,6.3264643700848e-162,3.19574386919502e-160,359.472469860875
cg13935558,0.430236475142107,0.607315427092981,36.4465460715503,6.70030856567489e-162,3.38307634356132e-160,359.415052442346
cg10486610,0.281113934426233,0.593317869297945,36.4463257051334,6.71853612562199e-162,3.39190116675524e-160,359.412335476043
cg24319167,0.248596494446306,0.267624806331021,36.4453633248222,6.79872254459787e-162,3.4320009053564e-160,359.40046992641
cg25146434,0.417133128997327,0.571208184841384,36.4451036839034,6.820519640671e-162,3.44262000555613e-160,359.397268698216
cg23581252,0.419633660075719,0.510756919983761,36.4440278031472,6.91158862859393e-162,3.48819744536889e-160,359.384003607636
cg24500959,0.27886992145663,0.216468010863529,36.4397623166089,7.28478004913623e-162,3.67531287641819e-160,359.331410965215
cg03606269,0.34127440554959,0.230742971682493,36.4386451781225,7.38580857096697e-162,3.72545289337761e-160,359.317636528619
cg17756730,-0.505714563504503,0.535997929216928,-36.437034522904,7.53394144824126e-162,3.79847828179307e-160,359.297776736799
cg14172094,0.26245856503565,0.196849266333431,36.4368503680603,7.55106656665594e-162,3.8066882688392e-160,359.295506042205
cg14377681,0.404480939395484,0.460458348540324,36.4358164882625,7.64793598586641e-162,3.85509311565643e-160,359.282757868129
cg18237047,0.603556143811942,0.411602359878608,36.4356910198755,7.65977605392134e-162,3.86020121956435e-160,359.281210781996
cg21284779,0.313500243875527,0.43501627929318,36.4348048650984,7.74392369674291e-162,3.90217341392407e-160,359.27028401409
cg26175287,0.447819352220467,0.755056808051222,36.4340675563148,7.81464182605993e-162,3.93736986428318e-160,359.26119253209
cg03532253,0.247193572945084,0.748764362022903,36.4338396508403,7.83663160254698e-162,3.94800966314129e-160,359.258382301867
cg23311258,0.289100272713916,0.714588481782782,36.4327697384529,7.94069415893242e-162,3.9999898622706e-160,359.245189474839
cg02654449,0.338385439267896,0.274275461421608,36.4323306991921,7.98379541464516e-162,4.02125368667756e-160,359.2397757531
cg03412153,-0.396625994615107,0.603735216615534,-36.4323202614652,7.98482294874868e-162,4.02132357260706e-160,359.23964704693
cg23530553,0.341999651718369,0.569707471981916,36.4312116970562,8.0947115857476e-162,4.07621206578326e-160,359.225977423972
cg13094752,0.293799312385725,0.492116927277001,36.431006017384,8.11526581703143e-162,4.08610768385636e-160,359.223441188819
cg16326590,0.452896655474383,0.469960484717361,36.429772608445,8.23962470860032e-162,4.14687755092363e-160,359.208231931035
cg03471150,0.348742166099465,0.530769114133663,36.4292072493104,8.29726290665018e-162,4.17495717738278e-160,359.201260389466
cg10895682,-0.479518863991997,0.449299549064435,-36.4275988585103,8.46345414286171e-162,4.25810654653643e-160,359.181426851521
cg24525364,0.311656298098251,0.218296784627387,36.4270565435147,8.52023794212787e-162,4.28572230976051e-160,359.174739342465
cg04653021,0.234292479849364,0.228776367579823,36.4259216520256,8.64030500043719e-162,4.34563352419165e-160,359.160744424669
cg02311193,0.35437340242522,0.425812101619873,36.4258991420277,8.64270351649546e-162,4.34635671240293e-160,359.160466841134
cg10901633,0.304005441801996,0.599263572776864,36.424620113951,8.78008847465847e-162,4.41495595757351e-160,359.144694329918
cg06484100,0.413164362469303,0.490315014756001,36.4193352260884,9.37131710009998e-162,4.71015389456958e-160,359.079521101787
cg07170824,0.220984782315435,0.230251318014579,36.4192257477187,9.38397686534145e-162,4.7159929852875e-160,359.078170982304
cg11468953,0.210842841091077,0.164139930045289,36.4162149750089,9.73892212819379e-162,4.89274320860278e-160,359.041040731335
cg12509499,0.458736148105766,0.580868682888994,36.4137405830252,1.00406686651717e-161,5.04209840129071e-160,359.010524632409
cg04704634,0.2073367547902,0.711942104449055,36.4131077514884,1.01193320547233e-161,5.0810366731281e-160,359.002719960838
cg20118717,0.386107530560084,0.422038880779086,36.4115749435443,1.03124315159244e-161,5.17741963678934e-160,358.983815754658
cg09470754,0.467794872210744,0.403509882419308,36.4112646009453,1.03519743461605e-161,5.19669571601392e-160,358.979988250627
cg14565465,0.386008218395383,0.356597650685135,36.4097759182524,1.05437773427213e-161,5.29121970945682e-160,358.961627946146
cg25823926,0.485813427598701,0.315534840952527,36.4067144016933,1.0949475876122e-161,5.49359415455646e-160,358.923868714977
cg04330371,0.233232711982629,0.234916226932839,36.4061356173447,1.10279116712197e-161,5.53222793887086e-160,358.916730159474
cg03339537,0.464269135571114,0.425380950595768,36.4059385519049,1.10547457315567e-161,5.5445658690611e-160,358.914299604055
